Month,WEEK,DT,RESTAURANT_ID,REST_NAME,CITY,AREA,TOTAL_ORDERS,GMV,MENU_SESSIONS
01/08/2025,32,2025-08-06,47247,Brand F,Mumbai,Andheri West,16,10253.95242,100
01/08/2025,32,2025-08-07,47247,Brand F,Mumbai,Andheri West,29,19152.3545,134
01/08/2025,32,2025-08-08,47247,Brand F,Mumbai,Andheri West,17,13086.50079,130
01/08/2025,32,2025-08-09,47247,Brand F,Mumbai,Andheri West,32,22411.87376,180
01/08/2025,32,2025-08-10,47247,Brand F,Mumbai,Andheri West,23,15453.70395,149
01/08/2025,33,2025-08-11,47247,Brand F,Mumbai,Andheri West,11,6755.050872,112
01/08/2025,33,2025-08-12,47247,Brand F,Mumbai,Andheri West,11,6427.80087,96
01/08/2025,33,2025-08-13,47247,Brand F,Mumbai,Andheri West,13,9880.054243,107
01/08/2025,33,2025-08-14,47247,Brand F,Mumbai,Andheri West,21,18092.80463,134
01/08/2025,33,2025-08-15,47247,Brand F,Mumbai,Andheri West,13,8020.711689,125
01/08/2025,33,2025-08-16,47247,Brand F,Mumbai,Andheri West,26,21165.45567,193
01/08/2025,33,2025-08-17,47247,Brand F,Mumbai,Andheri West,21,16038.65355,124
01/08/2025,34,2025-08-18,47247,Brand F,Mumbai,Andheri West,16,7917.200855,113
01/08/2025,34,2025-08-19,47247,Brand F,Mumbai,Andheri West,17,11743.65136,153
01/08/2025,34,2025-08-20,47247,Brand F,Mumbai,Andheri West,21,13237.80242,131
01/08/2025,34,2025-08-21,47247,Brand F,Mumbai,Andheri West,14,7049.552041,125
01/08/2025,34,2025-08-22,47247,Brand F,Mumbai,Andheri West,16,9754.803568,105
01/08/2025,34,2025-08-23,47247,Brand F,Mumbai,Andheri West,33,22267.87452,134
01/08/2025,34,2025-08-24,47247,Brand F,Mumbai,Andheri West,30,22901.80341,147
01/08/2025,35,2025-08-25,47247,Brand F,Mumbai,Andheri West,16,11403.80249,95
01/08/2025,35,2025-08-26,47247,Brand F,Mumbai,Andheri West,23,12442.66241,112
01/08/2025,35,2025-08-27,47247,Brand F,Mumbai,Andheri West,20,13310.75242,142
01/08/2025,35,2025-08-28,47247,Brand F,Mumbai,Andheri West,28,16541.4528,145
01/08/2025,35,2025-08-29,47247,Brand F,Mumbai,Andheri West,14,12442.00236,125
01/08/2025,35,2025-08-29,70556,Brand D,Mumbai,Bandra West,4,2662.315821,32
01/08/2025,35,2025-08-29,76509,Brand D,Mumbai,Malad Kan West,4,1860.760368,16
01/08/2025,35,2025-08-29,76512,Brand D,Mumbai,Marol Sakinaka,2,1139.959967,32
01/08/2025,35,2025-08-29,184604,Brand G,Mumbai,Malad Kan East,58,23256.55477,293
01/08/2025,35,2025-08-29,656170,Brand D,Mumbai,Chembur,3,978.1499842,24
01/08/2025,35,2025-08-29,668983,Brand D,Mumbai,Andheri West,1,739.5800047,18
01/08/2025,35,2025-08-29,688993,Brand E,Mumbai,Marol Sakinaka,6,7955.501393,202
01/08/2025,35,2025-08-29,783761,Brand D,Mumbai,CBD Belapur,1,425.4499937,13
01/08/2025,35,2025-08-29,880733,Brand C,Mumbai,Vashi,4,1396.849993,47
01/08/2025,35,2025-08-29,974354,Brand B,Mumbai,Mulund,13,3754.063218,89
01/08/2025,35,2025-08-29,974356,Brand B,Mumbai,Powai,21,7904.314275,111
01/08/2025,35,2025-08-29,1037606,Brand A,Mumbai,Andheri East,75,28507.14638,370
01/08/2025,35,2025-08-29,1074224,Brand D,Mumbai,Matunga Wadala,3,3893.140414,10
01/08/2025,35,2025-08-30,47247,Brand F,Mumbai,Andheri West,38,28458.50617,162
01/08/2025,35,2025-08-30,70556,Brand D,Mumbai,Bandra West,3,2185.615827,23
01/08/2025,35,2025-08-30,76508,Brand D,Mumbai,Lower Parel Worli,1,414.949992,17
01/08/2025,35,2025-08-30,76509,Brand D,Mumbai,Malad Kan West,3,1850.129954,11
01/08/2025,35,2025-08-30,76512,Brand D,Mumbai,Marol Sakinaka,2,1982.700006,19
01/08/2025,35,2025-08-30,83864,Brand D,Mumbai,Borivali,2,1052.299981,13
01/08/2025,35,2025-08-30,184604,Brand G,Mumbai,Malad Kan East,61,26500.24097,321
01/08/2025,35,2025-08-30,656170,Brand D,Mumbai,Chembur,6,2823.364992,42
01/08/2025,35,2025-08-30,668983,Brand D,Mumbai,Andheri West,1,735.5099729,9
01/08/2025,35,2025-08-30,688993,Brand E,Mumbai,Marol Sakinaka,6,5779.551005,178
01/08/2025,35,2025-08-30,783761,Brand D,Mumbai,CBD Belapur,2,1344.825382,18
01/08/2025,35,2025-08-30,880733,Brand C,Mumbai,Vashi,4,1934.375364,47
01/08/2025,35,2025-08-30,974354,Brand B,Mumbai,Mulund,15,4713.021088,84
01/08/2025,35,2025-08-30,974356,Brand B,Mumbai,Powai,16,4363.014316,115
01/08/2025,35,2025-08-30,1037606,Brand A,Mumbai,Andheri East,78,37462.10961,335
01/08/2025,35,2025-08-30,1074224,Brand D,Mumbai,Matunga Wadala,2,991.9499909,7
01/08/2025,35,2025-08-31,47247,Brand F,Mumbai,Andheri West,36,27603.95651,179
01/08/2025,35,2025-08-31,70556,Brand D,Mumbai,Bandra West,2,376.9499937,21
01/08/2025,35,2025-08-31,76508,Brand D,Mumbai,Lower Parel Worli,1,225.969998,20
01/08/2025,35,2025-08-31,76512,Brand D,Mumbai,Marol Sakinaka,3,1403.809985,20
01/08/2025,35,2025-08-31,83864,Brand D,Mumbai,Borivali,3,1145.949988,29
01/08/2025,35,2025-08-31,184604,Brand G,Mumbai,Malad Kan East,93,41728.36203,421
01/08/2025,35,2025-08-31,656170,Brand D,Mumbai,Chembur,3,1657.090909,41
01/08/2025,35,2025-08-31,668983,Brand D,Mumbai,Andheri West,2,1443.510512,4
01/08/2025,35,2025-08-31,688993,Brand E,Mumbai,Marol Sakinaka,4,4077.850654,114
01/08/2025,35,2025-08-31,880733,Brand C,Mumbai,Vashi,4,1898.620028,46
01/08/2025,35,2025-08-31,974354,Brand B,Mumbai,Mulund,26,8279.178019,143
01/08/2025,35,2025-08-31,974356,Brand B,Mumbai,Powai,34,13114.18319,143
01/08/2025,35,2025-08-31,1037606,Brand A,Mumbai,Andheri East,79,32877.02652,393
01/08/2025,35,2025-08-31,1074224,Brand D,Mumbai,Matunga Wadala,5,2362.249953,22
